12-31-2007 00:15:00;;;;;
Date and time;Dag;G1a profiled demand [MJ];G2a profiled demand [MJ];Totaal;Uur fractie G
09-14-2008 19:00:00;258,00;0,00009114;5,01419E-05;0,000141286;5,51979E-05
09-14-2008 20:00:00;258,00;0,00008161;4,83663E-05;0,000129981;5,07814E-05
09-14-2008 21:00:00;258,00;0,00007205;4,44164E-05;0,000116467;4,55017E-05
09-14-2008 22:00:00;258,00;0,00005911;3,7119E-05;9,62253E-05;3,75936E-05
09-14-2008 23:00:00;258,00;0,00003944;3,21107E-05;7,15488E-05;2,79529E-05
09-15-2008 00:00:00;258,00;0,00002489;3,66713E-05;6,15642E-05;2,40521E-05
09-15-2008 01:00:00;259,00;0,00001693;3,0953E-05;4,78863E-05;1,87084E-05
09-15-2008 02:00:00;259,00;0,00001767;3,57941E-05;5,3463E-05;2,08871E-05
09-15-2008 03:00:00;259,00;0,00001676;4,53623E-05;6,21174E-05;2,42682E-05
09-15-2008 04:00:00;259,00;0,00001880;6,53748E-05;8,41702E-05;3,28839E-05
09-15-2008 05:00:00;259,00;0,00002315;8,97211E-05;0,000112872;4,40974E-05
09-15-2008 06:00:00;259,00;0,00009452;0,000119412;0,000213931;8,35795E-05
09-15-2008 07:00:00;259,00;0,00012520;0,000139519;0,000264715;0,00010342
09-15-2008 08:00:00;259,00;0,00011536;0,000127038;0,000242396;9,46999E-05
09-15-2008 09:00:00;259,00;0,00008205;0,000101169;0,000183216;7,15794E-05
09-15-2008 10:00:00;259,00;0,00007043;8,85899E-05;0,000159019;6,21261E-05
09-15-2008 11:00:00;259,00;0,00006653;7,82309E-05;0,000144758;5,65547E-05
09-15-2008 12:00:00;259,00;0,00005745;6,94156E-05;0,000126869;4,95657E-05
09-15-2008 13:00:00;259,00;0,00005346;5,81904E-05;0,000111647;4,36186E-05
09-15-2008 14:00:00;259,00;0,00004852;5,70849E-05;0,000105603;4,12574E-05
09-15-2008 15:00:00;259,00;0,00005510;5,27365E-05;0,000107834;4,21289E-05
09-15-2008 16:00:00;259,00;0,00007618;6,038E-05;0,000136557;5,33506E-05
09-15-2008 17:00:00;259,00;0,00009676;5,5591E-05;0,000152356;5,95229E-05
09-15-2008 18:00:00;259,00;0,00009576;5,43534E-05;0,000150116;5,86477E-05
09-15-2008 19:00:00;259,00;0,00009504;5,31987E-05;0,000148242;5,79159E-05
09-15-2008 20:00:00;259,00;0,00009320;4,83879E-05;0,000141588;5,53162E-05
09-15-2008 21:00:00;259,00;0,00007903;4,4959E-05;0,000123988;4,84399E-05
09-15-2008 22:00:00;259,00;0,00006084;3,56406E-05;9,64779E-05;3,76923E-05
09-15-2008 23:00:00;259,00;0,00003759;3,13238E-05;6,89115E-05;2,69226E-05
09-16-2008 00:00:00;259,00;0,00002271;3,13681E-05;5,40812E-05;2,11286E-05
09-16-2008 01:00:00;260,00;0,00001538;2,9057E-05;4,44398E-05;1,73619E-05
09-16-2008 02:00:00;260,00;0,00001557;3,39083E-05;4,94806E-05;1,93313E-05
09-16-2008 03:00:00;260,00;0,00001354;3,97351E-05;5,32728E-05;2,08128E-05
09-16-2008 04:00:00;260,00;0,00001466;5,0919E-05;6,55825E-05;2,5622E-05
09-16-2008 05:00:00;260,00;0,00002427;7,23345E-05;9,66063E-05;3,77425E-05
09-16-2008 06:00:00;260,00;0,00008472;0,000104066;0,000188784;7,37546E-05
09-16-2008 07:00:00;260,00;0,00012025;0,0001297;0,000249951;9,76518E-05
09-16-2008 08:00:00;260,00;0,00010722;0,000119584;0,000226807;8,86095E-05
09-16-2008 09:00:00;260,00;0,00007416;9,29896E-05;0,000167151;6,53032E-05
09-16-2008 10:00:00;260,00;0,00006108;7,90131E-05;0,000140093;5,47321E-05
09-16-2008 11:00:00;260,00;0,00005597;7,18587E-05;0,000127826;4,99394E-05
09-16-2008 12:00:00;260,00;0,00005651;6,74649E-05;0,000123971;4,84335E-05
09-16-2008 13:00:00;260,00;0,00004859;5,90408E-05;0,000107635;4,20511E-05
09-16-2008 14:00:00;260,00;0,00004462;5,38938E-05;9,85113E-05;3,84867E-05
09-16-2008 15:00:00;260,00;0,00005237;5,12681E-05;0,000103636;4,04889E-05
09-16-2008 16:00:00;260,00;0,00007461;5,47889E-05;0,000129397;5,05534E-05
09-16-2008 17:00:00;260,00;0,00010139;5,52129E-05;0,000156598;6,11804E-05
09-16-2008 18:00:00;260,00;0,00010209;5,83073E-05;0,000160395;6,26638E-05
09-16-2008 19:00:00;260,00;0,00010458;5,61927E-05;0,000160769;6,28098E-05
09-16-2008 20:00:00;260,00;0,00009443;5,44825E-05;0,000148913;5,81778E-05
09-16-2008 21:00:00;260,00;0,00008234;4,78107E-05;0,000130156;5,08496E-05
09-16-2008 22:00:00;260,00;0,00006646;3,60808E-05;0,000102543;4,00618E-05
09-16-2008 23:00:00;260,00;0,00004113;2,91487E-05;7,02772E-05;2,74561E-05
09-17-2008 00:00:00;260,00;0,00002465;2,70423E-05;5,16924E-05;2,01954E-05
09-17-2008 01:00:00;261,00;0,00001684;2,57455E-05;4,2583E-05;1,66365E-05
09-17-2008 02:00:00;261,00;0,00001432;2,95307E-05;4,3852E-05;1,71322E-05
09-17-2008 03:00:00;261,00;0,00001312;3,45623E-05;4,7687E-05;1,86305E-05
09-17-2008 04:00:00;261,00;0,00001523;4,46421E-05;5,98714E-05;2,33907E-05
09-17-2008 05:00:00;261,00;0,00002560;7,65243E-05;0,000102126;3,98989E-05
09-17-2008 06:00:00;261,00;0,00009160;0,000108793;0,000200396;7,82913E-05
09-17-2008 07:00:00;261,00;0,00012234;0,000130445;0,000252782;9,87576E-05
09-17-2008 08:00:00;261,00;0,00011835;0,000123524;0,000241872;9,44952E-05
09-17-2008 09:00:00;261,00;0,00009283;0,000105393;0,00019822;7,74411E-05
09-17-2008 10:00:00;261,00;0,00007504;9,06243E-05;0,00016566;6,47206E-05
09-17-2008 11:00:00;261,00;0,00005659;7,32171E-05;0,00012981;5,07145E-05
09-17-2008 12:00:00;261,00;0,00005814;5,42477E-05;0,000112384;4,39065E-05
09-17-2008 13:00:00;261,00;0,00005317;4,5836E-05;9,90098E-05;3,86815E-05
09-17-2008 14:00:00;261,00;0,00004710;3,86427E-05;8,57421E-05;3,3498E-05
09-17-2008 15:00:00;261,00;0,00004976;3,64355E-05;8,61982E-05;3,36762E-05
09-17-2008 16:00:00;261,00;0,00007843;5,05346E-05;0,000128964;5,03839E-05
09-17-2008 17:00:00;261,00;0,00010205;5,90494E-05;0,000161103;6,29401E-05
09-17-2008 18:00:00;261,00;0,00010861;5,73427E-05;0,000165951;6,48341E-05
09-17-2008 19:00:00;261,00;0,00010797;5,49607E-05;0,000162934;6,36555E-05
09-17-2008 20:00:00;261,00;0,00009464;5,15486E-05;0,00014619;5,7114E-05
09-17-2008 21:00:00;261,00;0,00008268;3,95853E-05;0,000122265;4,7767E-05
09-17-2008 22:00:00;261,00;0,00006642;3,28377E-05;9,9259E-05;3,87788E-05
09-17-2008 23:00:00;261,00;0,00004137;2,71978E-05;6,8567E-05;2,6788E-05
09-18-2008 00:00:00;261,00;0,00002422;2,47657E-05;4,89887E-05;1,91391E-05
09-18-2008 01:00:00;262,00;0,00001320;0,000021;3,42003E-05;1,33615E-05
09-18-2008 02:00:00;262,00;0,00001244;2,89764E-05;4,14177E-05;1,61812E-05
09-18-2008 03:00:00;262,00;0,00001216;3,23921E-05;4,45516E-05;1,74056E-05
09-18-2008 04:00:00;262,00;0,00001416;4,8368E-05;6,25283E-05;2,44288E-05
09-18-2008 05:00:00;262,00;0,00002384;7,55631E-05;9,94061E-05;3,88363E-05
09-18-2008 06:00:00;262,00;0,00009670;0,00011694;0,000213638;8,34647E-05
09-18-2008 07:00:00;262,00;0,00013149;0,000139208;0,000270699;0,000105758
09-18-2008 08:00:00;262,00;0,00011741;0,000127083;0,000244495;9,55201E-05
09-18-2008 09:00:00;262,00;0,00008994;0,000100953;0,000190889;7,4577E-05
09-18-2008 10:00:00;262,00;0,00006820;8,80939E-05;0,000156292;6,10605E-05
09-18-2008 11:00:00;262,00;0,00005838;7,65184E-05;0,000134896;5,27017E-05
09-18-2008 12:00:00;262,00;0,00005971;7,06216E-05;0,000130328;5,09171E-05
09-18-2008 13:00:00;262,00;0,00005283;5,83159E-05;0,000111147;4,34231E-05
09-18-2008 14:00:00;262,00;0,00004770;5,22038E-05;9,99078E-05;3,90323E-05
09-18-2008 15:00:00;262,00;0,00005582;5,48933E-05;0,000110716;4,32549E-05
09-18-2008 16:00:00;262,00;0,00007922;6,08558E-05;0,00014008;5,47269E-05
09-18-2008 17:00:00;262,00;0,00010292;6,35071E-05;0,000166424;6,5019E-05
09-18-2008 18:00:00;262,00;0,00010298;6,13272E-05;0,000164308;6,41925E-05
09-18-2008 19:00:00;262,00;0,00010660;6,33471E-05;0,00016995;6,63968E-05
09-18-2008 20:00:00;262,00;0,00009602;0,000056954;0,000152974;5,97645E-05
09-18-2008 21:00:00;262,00;0,00008159;4,87759E-05;0,000130368;5,09325E-05
09-18-2008 22:00:00;262,00;0,00006553;3,67425E-05;0,000102277;3,9958E-05
09-18-2008 23:00:00;262,00;0,00004067;3,4352E-05;7,50268E-05;2,93117E-05
09-19-2008 00:00:00;262,00;0,00002411;2,94588E-05;5,35736E-05;2,09303E-05
09-19-2008 01:00:00;263,00;0,00001518;2,75671E-05;4,2746E-05;1,67001E-05
09-19-2008 02:00:00;263,00;0,00001393;3,25594E-05;4,64862E-05;1,81614E-05
09-19-2008 03:00:00;263,00;0,00001432;3,72941E-05;5,16095E-05;2,0163E-05
09-19-2008 04:00:00;263,00;0,00001629;4,53822E-05;6,16758E-05;2,40957E-05
09-19-2008 05:00:00;263,00;0,00002414;6,85742E-05;9,27102E-05;3,62203E-05
09-19-2008 06:00:00;263,00;0,00008308;0,000100998;0,000184077;7,19156E-05
09-19-2008 07:00:00;263,00;0,00011677;0,00012589;0,000242662;9,48041E-05
09-19-2008 08:00:00;263,00;0,00010948;0,000113492;0,000222977;8,71132E-05
09-19-2008 09:00:00;263,00;0,00007724;9,33545E-05;0,000170594;6,66483E-05
09-19-2008 10:00:00;263,00;0,00006091;7,72603E-05;0,000138171;5,39812E-05
09-19-2008 11:00:00;263,00;0,00005083;6,45783E-05;0,000115408;4,50881E-05
09-19-2008 12:00:00;263,00;0,00005401;6,39276E-05;0,000117936;4,60755E-05
09-19-2008 13:00:00;263,00;0,00004639;5,35376E-05;9,99302E-05;3,90411E-05
09-19-2008 14:00:00;263,00;0,00004147;4,8032E-05;8,95022E-05;3,4967E-05
09-19-2008 15:00:00;263,00;0,00005303;4,73896E-05;0,000100416;3,92309E-05
09-19-2008 16:00:00;263,00;0,00007363;5,42794E-05;0,000127914;4,9974E-05
09-19-2008 17:00:00;263,00;0,00009664;5,69204E-05;0,000153557;5,99922E-05
09-19-2008 18:00:00;263,00;0,00009591;5,51601E-05;0,000151069;5,90202E-05
09-19-2008 19:00:00;263,00;0,00009647;5,17255E-05;0,000148197;5,7898E-05
09-19-2008 20:00:00;263,00;0,00009250;5,53841E-05;0,000147881;5,77744E-05
09-19-2008 21:00:00;263,00;0,00007826;4,42788E-05;0,000122542;4,78753E-05
09-19-2008 22:00:00;263,00;0,00006426;3,93816E-05;0,00010364;4,04903E-05
09-19-2008 23:00:00;263,00;0,00004325;3,40845E-05;7,73391E-05;3,02151E-05
09-20-2008 00:00:00;263,00;0,00002736;3,29848E-05;6,03428E-05;2,35749E-05
09-20-2008 01:00:00;264,00;0,00002051;2,75826E-05;4,80908E-05;1,87883E-05
09-20-2008 02:00:00;264,00;0,00001601;3,06972E-05;4,67081E-05;1,82481E-05
09-20-2008 03:00:00;264,00;0,00001589;3,09469E-05;4,684E-05;1,82996E-05
09-20-2008 04:00:00;264,00;0,00001548;3,17016E-05;4,71767E-05;1,84312E-05
09-20-2008 05:00:00;264,00;0,00002032;3,83378E-05;5,86554E-05;2,29157E-05
09-20-2008 06:00:00;264,00;0,00005018;5,17994E-05;0,000101981;3,98424E-05
09-20-2008 07:00:00;264,00;0,00008322;6,5501E-05;0,000148719;5,81018E-05
09-20-2008 08:00:00;264,00;0,00011215;6,87528E-05;0,000180905;7,06764E-05
09-20-2008 09:00:00;264,00;0,00011374;6,42868E-05;0,000178026;6,95517E-05
09-20-2008 10:00:00;264,00;0,00009271;5,64926E-05;0,000149207;5,82925E-05
09-20-2008 11:00:00;264,00;0,00008167;5,82127E-05;0,000139885;5,46509E-05
09-20-2008 12:00:00;264,00;0,00007672;5,49737E-05;0,000131696;5,14513E-05
09-20-2008 13:00:00;264,00;0,00006949;4,51697E-05;0,00011466;4,47959E-05
09-20-2008 14:00:00;264,00;0,00006278;4,70767E-05;0,000109855;4,29186E-05
09-20-2008 15:00:00;264,00;0,00006381;4,6983E-05;0,000110792;4,32846E-05
09-20-2008 16:00:00;264,00;0,00007264;4,98637E-05;0,000122505;4,78605E-05
09-20-2008 17:00:00;264,00;0,00008895;4,547E-05;0,000134424;5,25173E-05
09-20-2008 18:00:00;264,00;0,00009965;4,68626E-05;0,000146513;5,724E-05
09-20-2008 19:00:00;264,00;0,00010262;4,0458E-05;0,000143082;5,58997E-05
09-20-2008 20:00:00;264,00;0,00008616;3,97303E-05;0,000125888;4,91825E-05
09-20-2008 21:00:00;264,00;0,00007478;3,36086E-05;0,000108384;4,23437E-05
09-20-2008 22:00:00;264,00;0,00006165;3,07675E-05;9,24165E-05;3,61056E-05
09-20-2008 23:00:00;264,00;0,00004385;2,33456E-05;6,71956E-05;2,62522E-05
09-21-2008 00:00:00;264,00;0,00002944;2,47389E-05;5,41815E-05;2,11678E-05
09-21-2008 01:00:00;265,00;0,00001709;1,95416E-05;3,66285E-05;1,43101E-05
09-21-2008 02:00:00;265,00;0,00001516;1,7683E-05;3,28394E-05;1,28298E-05
09-21-2008 03:00:00;265,00;0,00001531;2,0008E-05;3,53136E-05;1,37964E-05
09-21-2008 04:00:00;265,00;0,00001898;2,52904E-05;4,42683E-05;1,72949E-05
09-21-2008 05:00:00;265,00;0,00001180;2,98723E-05;4,16682E-05;1,62791E-05
09-21-2008 06:00:00;265,00;0,00004482;5,57925E-05;0,000100613;3,93077E-05
09-21-2008 07:00:00;265,00;0,00007327;6,34269E-05;0,000136697;5,34054E-05
09-21-2008 08:00:00;265,00;0,00010601;6,69516E-05;0,000172959;6,75722E-05
09-21-2008 09:00:00;265,00;0,00011783;6,29279E-05;0,000180761;7,06204E-05
09-21-2008 10:00:00;265,00;0,00010812;4,89292E-05;0,000157052;6,13577E-05
09-21-2008 11:00:00;265,00;0,00009609;5,17947E-05;0,000147882;5,7775E-05
09-21-2008 12:00:00;265,00;0,00008437;5,05583E-05;0,000134931;5,27151E-05
09-21-2008 13:00:00;265,00;0,00007389;4,18052E-05;0,00011569;4,51983E-05
09-21-2008 14:00:00;265,00;0,00005839;3,9044E-05;9,74305E-05;3,80645E-05
09-21-2008 15:00:00;265,00;0,00005507;3,84633E-05;9,35291E-05;3,65402E-05
09-21-2008 16:00:00;265,00;0,00005606;4,00517E-05;9,61115E-05;3,75491E-05
09-21-2008 17:00:00;265,00;0,00007527;4,15289E-05;0,0001168;4,5632E-05
09-21-2008 18:00:00;265,00;0,00008222;4,55979E-05;0,000127814;4,99348E-05
09-21-2008 19:00:00;265,00;0,00008322;4,2828E-05;0,000126043;4,9243E-05
09-21-2008 20:00:00;265,00;0,00007396;4,11795E-05;0,000115137;4,49821E-05
09-21-2008 21:00:00;265,00;0,00006486;3,73779E-05;0,000102238;3,99425E-05
09-21-2008 22:00:00;265,00;0,00005358;3,02797E-05;8,38602E-05;3,27628E-05
09-21-2008 23:00:00;265,00;0,00003621;2,54239E-05;0,000061633;2,4079E-05
09-22-2008 00:00:00;265,00;0,00002290;3,10143E-05;5,39113E-05;2,10622E-05
09-22-2008 01:00:00;266,00;0,00001483;2,43002E-05;3,91316E-05;1,52881E-05
09-22-2008 02:00:00;266,00;0,00001549;2,86836E-05;4,41702E-05;1,72565E-05
09-22-2008 03:00:00;266,00;0,00001412;3,7951E-05;5,20745E-05;2,03446E-05
09-22-2008 04:00:00;266,00;0,00001583;5,78659E-05;7,36994E-05;2,87931E-05
09-22-2008 05:00:00;266,00;0,00001773;8,16868E-05;9,94141E-05;3,88394E-05
09-22-2008 06:00:00;266,00;0,00008641;0,000110183;0,000196596;7,68067E-05
09-22-2008 07:00:00;266,00;0,00012083;0,000134779;0,000255612;9,98633E-05
09-22-2008 08:00:00;266,00;0,00011085;0,000121933;0,000232781;9,09436E-05
09-22-2008 09:00:00;266,00;0,00007751;9,61741E-05;0,000173683;6,78551E-05
09-22-2008 10:00:00;266,00;0,00006639;8,38729E-05;0,000150263;5,87051E-05
09-22-2008 11:00:00;266,00;0,00006305;0,000073786;0,000136837;5,346E-05
09-22-2008 12:00:00;266,00;0,00005382;6,52847E-05;0,000119104;4,6532E-05
09-22-2008 13:00:00;266,00;0,00004998;5,40461E-05;0,00010403;4,06429E-05
09-22-2008 14:00:00;266,00;0,00004492;5,31899E-05;9,81082E-05;3,83292E-05
09-22-2008 15:00:00;266,00;0,00005112;4,88206E-05;9,99413E-05;3,90454E-05
09-22-2008 16:00:00;266,00;0,00007185;5,69816E-05;0,000128836;5,03339E-05
09-22-2008 17:00:00;266,00;0,00009220;5,22498E-05;0,000144454;5,64356E-05
09-22-2008 18:00:00;266,00;0,00009129;5,12519E-05;0,000142541;5,56883E-05
09-22-2008 19:00:00;266,00;0,00009075;5,01695E-05;0,000140924;5,50568E-05
09-22-2008 20:00:00;266,00;0,00008939;4,54253E-05;0,000134816;5,26705E-05
09-22-2008 21:00:00;266,00;0,00007550;4,21619E-05;0,000117665;4,59696E-05
09-22-2008 22:00:00;266,00;0,00005811;3,29329E-05;9,10474E-05;3,55707E-05
09-22-2008 23:00:00;266,00;0,00003609;2,86828E-05;6,47768E-05;2,53072E-05
09-23-2008 00:00:00;266,00;0,00002179;2,90695E-05;5,08598E-05;1,98701E-05
09-23-2008 01:00:00;267,00;0,00001444;2,63703E-05;4,08093E-05;1,59435E-05
09-23-2008 02:00:00;267,00;0,00001460;0,000031077;4,56789E-05;1,7846E-05
09-23-2008 03:00:00;267,00;0,00001226;3,67288E-05;4,89858E-05;1,91379E-05
09-23-2008 04:00:00;267,00;0,00001310;4,76329E-05;6,07323E-05;2,37271E-05
09-23-2008 05:00:00;267,00;0,00002190;6,86374E-05;9,05403E-05;3,53726E-05
09-23-2008 06:00:00;267,00;0,00008108;9,98114E-05;0,000180893;7,06718E-05
09-23-2008 07:00:00;267,00;0,00012337;0,000133159;0,000256528;0,000100221
09-23-2008 08:00:00;267,00;0,00011045;0,000123145;0,00023359;9,12596E-05
09-23-2008 09:00:00;267,00;0,00007742;9,65764E-05;0,000173993;6,7976E-05
09-23-2008 10:00:00;267,00;0,00006402;8,25253E-05;0,000146547;5,72535E-05
09-23-2008 11:00:00;267,00;0,00005860;7,51649E-05;0,000133762;5,22585E-05
09-23-2008 12:00:00;267,00;0,00005906;7,05759E-05;0,000129632;5,06451E-05
09-23-2008 13:00:00;267,00;0,00005115;6,20189E-05;0,000113165;4,42118E-05
09-23-2008 14:00:00;267,00;0,00004721;5,68083E-05;0,000104015;4,06369E-05
09-23-2008 15:00:00;267,00;0,00005529;5,41025E-05;0,000109395;4,27386E-05
09-23-2008 16:00:00;267,00;0,00007776;5,73672E-05;0,000135131;5,27936E-05
09-23-2008 17:00:00;267,00;0,00010471;5,75865E-05;0,000162295;6,34058E-05
09-23-2008 18:00:00;267,00;0,00010521;6,04992E-05;0,000165708;6,47393E-05
09-23-2008 19:00:00;267,00;0,00010756;5,83182E-05;0,00016588;6,48064E-05
09-23-2008 20:00:00;267,00;0,00009716;5,65687E-05;0,000153729;6,00595E-05
09-23-2008 21:00:00;267,00;0,00008486;4,97613E-05;0,000134621;5,25941E-05
09-23-2008 22:00:00;267,00;0,00006834;3,79596E-05;0,000106302;4,15304E-05
09-23-2008 23:00:00;267,00;0,00004215;3,10397E-05;7,31849E-05;2,85921E-05
09-24-2008 00:00:00;267,00;0,00002529;2,87313E-05;5,40213E-05;2,11052E-05
09-24-2008 01:00:00;268,00;0,00001750;2,7623E-05;4,51233E-05;1,76289E-05
09-24-2008 02:00:00;268,00;0,00001509;3,15111E-05;4,66051E-05;1,82078E-05
09-24-2008 03:00:00;268,00;0,00001404;3,67204E-05;5,07601E-05;1,98311E-05
09-24-2008 04:00:00;268,00;0,00001636;4,70292E-05;6,3389E-05;2,4765E-05
09-24-2008 05:00:00;268,00;0,00002727;7,90999E-05;0,00010637;4,1557E-05
09-24-2008 06:00:00;268,00;0,00009416;0,000111755;0,000205914;8,04473E-05
09-24-2008 07:00:00;268,00;0,00013265;0,000141601;0,000274254;0,000107146
09-24-2008 08:00:00;268,00;0,00012897;0,000134923;0,000263892;0,000103098
09-24-2008 09:00:00;268,00;0,00010344;0,000116203;0,000219642;8,58104E-05
09-24-2008 10:00:00;268,00;0,00008506;0,000101084;0,000186142;7,27226E-05
09-24-2008 11:00:00;268,00;0,00006629;8,39418E-05;0,000150233;5,86937E-05
09-24-2008 12:00:00;268,00;0,00006754;6,50893E-05;0,000132628;5,18153E-05
09-24-2008 13:00:00;268,00;0,00006270;5,64213E-05;0,000119119;4,65376E-05
09-24-2008 14:00:00;268,00;0,00005701;4,92594E-05;0,000106274;4,15194E-05
09-24-2008 15:00:00;268,00;0,00006038;4,69487E-05;0,000107328;4,19313E-05
09-24-2008 16:00:00;268,00;0,00008905;5,98692E-05;0,000148924;5,81821E-05
09-24-2008 17:00:00;268,00;0,00011269;6,70525E-05;0,000179745;7,02233E-05
09-24-2008 18:00:00;268,00;0,00011855;6,45809E-05;0,000183131;7,15461E-05
09-24-2008 19:00:00;268,00;0,00011751;6,22935E-05;0,000179799;7,02445E-05
09-24-2008 20:00:00;268,00;0,00010360;5,82381E-05;0,000161836;6,32267E-05
09-24-2008 21:00:00;268,00;0,00009080;4,63962E-05;0,000137192;5,35985E-05
09-24-2008 22:00:00;268,00;0,00007250;3,90278E-05;0,000111531;4,35734E-05
09-24-2008 23:00:00;268,00;0,00004471;3,32575E-05;7,79646E-05;3,04595E-05
09-25-2008 00:00:00;268,00;0,00002627;3,0227E-05;5,65014E-05;2,20741E-05
09-25-2008 01:00:00;269,00;0,00001549;2,46803E-05;4,01748E-05;1,56956E-05
09-25-2008 02:00:00;269,00;0,00001497;3,52879E-05;5,02529E-05;1,9633E-05
09-25-2008 03:00:00;269,00;0,00001506;3,9239E-05;5,42956E-05;2,12124E-05
09-25-2008 04:00:00;269,00;0,00001782;5,54848E-05;7,33069E-05;2,86398E-05
09-25-2008 05:00:00;269,00;0,00002927;8,35527E-05;0,000112821;4,40772E-05
09-25-2008 06:00:00;269,00;0,00010490;0,000126171;0,000231074;9,02769E-05
09-25-2008 07:00:00;269,00;0,00014178;0,00015057;0,000292347;0,000114215
09-25-2008 08:00:00;269,00;0,00012829;0,000138492;0,000266786;0,000104229
09-25-2008 09:00:00;269,00;0,00010102;0,000112564;0,000213582;8,34431E-05
09-25-2008 10:00:00;269,00;0,00007835;9,90716E-05;0,000177422;6,93158E-05
09-25-2008 11:00:00;269,00;0,00006806;8,72611E-05;0,000155317;6,06797E-05
09-25-2008 12:00:00;269,00;0,00006924;8,12348E-05;0,000150471;5,87864E-05
09-25-2008 13:00:00;269,00;0,00006235;6,89722E-05;0,000131323;5,13056E-05
09-25-2008 14:00:00;269,00;0,00005775;6,28409E-05;0,000120592;4,71134E-05
09-25-2008 15:00:00;269,00;0,00006645;6,48206E-05;0,000131266;5,12835E-05
09-25-2008 16:00:00;269,00;0,00009088;6,99247E-05;0,000160803;6,2823E-05
09-25-2008 17:00:00;269,00;0,00011434;7,1684E-05;0,000186024;7,26766E-05
09-25-2008 18:00:00;269,00;0,00011381;6,88902E-05;0,0001827;7,13779E-05
09-25-2008 19:00:00;269,00;0,00011653;7,04258E-05;0,000186956;7,30407E-05
09-25-2008 20:00:00;269,00;0,00010534;0,00006386;0,000169199;6,61031E-05
09-25-2008 21:00:00;269,00;0,00009036;5,53558E-05;0,000145714;5,69282E-05
09-25-2008 22:00:00;269,00;0,00007240;4,32601E-05;0,000115658;4,51855E-05
09-25-2008 23:00:00;269,00;0,00004456;4,0318E-05;8,48774E-05;3,31602E-05
09-26-2008 00:00:00;269,00;0,00002644;3,47582E-05;6,11941E-05;2,39075E-05
09-26-2008 01:00:00;270,00;0,00001752;3,36961E-05;5,12154E-05;2,0009E-05
09-26-2008 02:00:00;270,00;0,00001655;3,90626E-05;5,56174E-05;2,17288E-05
09-26-2008 03:00:00;270,00;0,00001736;4,42193E-05;6,15752E-05;2,40564E-05
09-26-2008 04:00:00;270,00;0,00002001;5,29404E-05;7,29508E-05;2,85007E-05
09-26-2008 05:00:00;270,00;0,00002994;7,73889E-05;0,000107333;4,19331E-05
09-26-2008 06:00:00;270,00;0,00009185;0,000111448;0,000203293;7,94233E-05
09-26-2008 07:00:00;270,00;0,00012071;0,000130045;0,00025076;9,79678E-05
09-26-2008 08:00:00;270,00;0,00011366;0,000117886;0,00023155;9,04627E-05
09-26-2008 09:00:00;270,00;0,00008143;9,76176E-05;0,00017905;6,9952E-05
09-26-2008 10:00:00;270,00;0,00006489;8,14167E-05;0,000146311;5,71613E-05
09-26-2008 11:00:00;270,00;0,00005465;6,86928E-05;0,00012334;4,81869E-05
09-26-2008 12:00:00;270,00;0,00005759;6,7792E-05;0,000125385;4,89857E-05
09-26-2008 13:00:00;270,00;0,00005015;5,73618E-05;0,000107509;4,20018E-05
09-26-2008 14:00:00;270,00;0,00004544;5,17811E-05;9,72171E-05;3,79811E-05
09-26-2008 15:00:00;270,00;0,00005697;5,09533E-05;0,000107926;4,21651E-05
09-26-2008 16:00:00;270,00;0,00007765;5,74356E-05;0,000135082;5,27742E-05
09-26-2008 17:00:00;270,00;0,00010065;5,97882E-05;0,000160438;6,26804E-05
09-26-2008 18:00:00;270,00;0,00009970;5,78407E-05;0,000157539;6,15479E-05
09-26-2008 19:00:00;270,00;0,00010008;5,43869E-05;0,000154469;6,03484E-05
09-26-2008 20:00:00;270,00;0,00009572;5,78182E-05;0,000153539;5,99851E-05
09-26-2008 21:00:00;270,00;0,00008146;4,66622E-05;0,00012812;5,00545E-05
09-26-2008 22:00:00;270,00;0,00006680;4,16863E-05;0,000108487;4,2384E-05
09-26-2008 23:00:00;270,00;0,00004483;3,63909E-05;8,12245E-05;3,17331E-05
09-27-2008 00:00:00;270,00;0,00002829;3,4945E-05;6,32332E-05;2,47042E-05
09-27-2008 01:00:00;271,00;0,00002133;2,97369E-05;5,10634E-05;1,99496E-05
09-27-2008 02:00:00;271,00;0,00001694;3,28567E-05;4,97996E-05;1,94559E-05
09-27-2008 03:00:00;271,00;0,00001692;3,33162E-05;5,0234E-05;1,96256E-05
09-27-2008 04:00:00;271,00;0,00001669;3,42109E-05;5,0903E-05;1,98869E-05
09-27-2008 05:00:00;271,00;0,00002199;4,11321E-05;6,31249E-05;2,46618E-05
09-27-2008 06:00:00;271,00;0,00005253;5,4884E-05;0,000107413;4,19643E-05
09-27-2008 07:00:00;271,00;0,00007469;5,79371E-05;0,000132625;5,18142E-05
09-27-2008 08:00:00;271,00;0,00010173;6,10406E-05;0,000162772;6,35924E-05
09-27-2008 09:00:00;271,00;0,00010289;5,61041E-05;0,000158995;6,21168E-05
09-27-2008 10:00:00;271,00;0,00008289;0,00004856;0,000131451;5,13559E-05
09-27-2008 11:00:00;271,00;0,00007311;5,08776E-05;0,000123986;4,84393E-05
09-27-2008 12:00:00;271,00;0,00006890;4,82531E-05;0,000117157;4,57712E-05
09-27-2008 13:00:00;271,00;0,00006196;3,85931E-05;0,00010055;3,9283E-05
