,leveringsrichting,postcode_tot,postcode_van,sjv,soort
26165,100,1091HG,1091HG,2390,ELK
26166,100,1091HH,1091HH,14411,ELK
26167,100,1091HH,1091HH,800,GAS
26168,100,1091HJ,1091HJ,4892,ELK
26169,100,1091HJ,1091HJ,1092,GAS
26170,100,1091HK,1091HK,680,GAS
26171,100,1091HK,1091HK,2250,ELK
26172,100,1091HM,1091HL,4862,ELK
26173,100,1091HM,1091HL,1159,GAS
26174,100,1091HP,1091HN,953,GAS
26175,100,1091HP,1091HN,2001,ELK
26176,100,1091HR,1091HR,3987,ELK
26177,100,1091HR,1091HR,1348,GAS
26178,100,1091HS,1091HS,1259,GAS
26179,100,1091HS,1091HS,2469,ELK
26180,100,1091HT,1091HT,1201,ELK
26181,100,1091HT,1091HT,1032,GAS
26182,100,1091HV,1091HV,5024,ELK
26183,100,1091HV,1091HV,1591,GAS
26184,100,1091HW,1091HW,1054,GAS
26185,100,1091HW,1091HW,2536,ELK
26186,100,1091HX,1091HX,2469,ELK
26187,100,1091HX,1091HX,832,GAS
26188,100,1091HZ,1091HZ,7347,ELK
26189,100,1091HZ,1091HZ,945,GAS
26190,100,1091JB,1091JA,1004,GAS
26191,100,1091JB,1091JA,2532,ELK
26192,100,1091JC,1091JC,1159,GAS
26193,"95,45",1091JC,1091JC,2221,ELK
26194,100,1091JD,1091JD,846,GAS
26195,100,1091JD,1091JD,1430,ELK
26196,100,1091JE,1091JE,775,GAS
26197,100,1091JE,1091JE,1641,ELK
26198,100,1091JG,1091JG,1316,GAS
26199,100,1091JG,1091JG,2881,ELK
26200,100,1091JH,1091JH,1028,GAS
26201,100,1091JH,1091JH,1767,ELK
26202,100,1091JJ,1091JJ,1080,GAS
26203,100,1091JJ,1091JJ,2281,ELK
26204,100,1091JL,1091JK,2086,ELK
26205,100,1091JL,1091JK,991,GAS
26206,100,1091JM,1091JM,1794,ELK
26207,100,1091JM,1091JM,896,GAS
26208,100,1091JN,1091JN,1715,ELK
26209,100,1091JN,1091JN,785,GAS
26210,100,1091JR,1091JP,281,GAS
26211,100,1091JR,1091JP,1671,ELK
26212,100,1091JS,1091JS,1318,GAS
26213,100,1091JS,1091JS,3138,ELK
26214,100,1091JT,1091JT,1008,GAS
26215,100,1091JT,1091JT,1679,ELK
26216,100,1091JV,1091JV,2910,ELK
26217,100,1091JV,1091JV,1047,GAS
26218,100,1091JW,1091JW,1365,GAS
26219,100,1091JW,1091JW,2674,ELK
26220,100,1091JX,1091JX,729,GAS
26221,100,1091JX,1091JX,1735,ELK
26222,100,1091JZ,1091JZ,1889,ELK
26223,100,1091JZ,1091JZ,848,GAS
26224,100,1091KA,1091KA,1665,ELK
26225,100,1091KA,1091KA,987,GAS
26226,100,1091KB,1091KB,1204,GAS
26227,100,1091KB,1091KB,1939,ELK
26228,100,1091KC,1091KC,1316,GAS
26229,100,1091KC,1091KC,2548,ELK
26230,100,1091KD,1091KD,1386,GAS
26231,100,1091KD,1091KD,3490,ELK
26232,100,1091KE,1091KE,6102,ELK
26233,100,1091KE,1091KE,1667,GAS
26234,100,1091KG,1091KG,1406,GAS
26235,100,1091KG,1091KG,4777,ELK
26236,100,1091KH,1091KH,8107,ELK
26237,100,1091KH,1091KH,1217,GAS
26238,100,1091KJ,1091KJ,1483,ELK
26239,100,1091KJ,1091KJ,918,GAS
26240,100,1091KK,1091KK,898,GAS
26241,100,1091KK,1091KK,1559,ELK
26242,100,1091KL,1091KL,2026,ELK
26243,100,1091KL,1091KL,958,GAS
26244,100,1091KM,1091KM,1768,ELK
26245,100,1091KM,1091KM,903,GAS
26246,100,1091KN,1091KN,1804,ELK
26247,100,1091KN,1091KN,1035,GAS
26248,100,1091KP,1091KP,1461,ELK
26249,100,1091KP,1091KP,1004,GAS
26250,100,1091KR,1091KR,1724,ELK
26251,100,1091KR,1091KR,994,GAS
26252,100,1091KS,1091KS,1131,GAS
26253,100,1091KS,1091KS,1700,ELK
26254,100,1091KT,1091KT,1709,ELK
26255,100,1091KT,1091KT,1054,GAS
26256,100,1091KV,1091KV,1539,ELK
26257,100,1091KV,1091KV,1257,GAS
26258,100,1091KW,1091KW,538,GAS
26259,100,1091KW,1091KW,3383,ELK
26260,100,1091KX,1091KX,2430,ELK
26261,100,1091KX,1091KX,852,GAS
26262,100,1091KZ,1091KZ,3279,ELK
26263,100,1091KZ,1091KZ,844,GAS
26264,100,1091LA,1091LA,1223,GAS
26265,100,1091LA,1091LA,2214,ELK
26266,100,1091LB,1091LB,1483,GAS
26267,100,1091LB,1091LB,2746,ELK
26268,100,1091LC,1091LC,1127,GAS
26269,100,1091LC,1091LC,1884,ELK
26270,100,1091LD,1091LD,1154,GAS
26271,100,1091LD,1091LD,1477,ELK
26272,100,1091LE,1091LE,3837,ELK
26273,100,1091LE,1091LE,935,GAS
26274,100,1091LG,1091LG,851,GAS
26275,100,1091LG,1091LG,2025,ELK
26276,100,1091LH,1091LH,895,GAS
26277,100,1091LH,1091LH,2570,ELK
26278,100,1091LM,1091LJ,2117,ELK
26279,100,1091LM,1091LJ,945,GAS
26280,100,1091LN,1091LN,885,GAS
26281,100,1091LN,1091LN,1325,ELK
26282,100,1091LP,1091LP,1221,ELK
26283,100,1091LP,1091LP,994,GAS
26284,100,1091LR,1091LR,998,GAS
26285,100,1091LR,1091LR,1704,ELK
26286,100,1091LS,1091LS,1819,ELK
26287,100,1091LS,1091LS,1108,GAS
26288,100,1091LT,1091LT,1674,ELK
26289,100,1091LT,1091LT,810,GAS
26290,100,1091LV,1091LV,676,GAS
26291,100,1091LV,1091LV,1928,ELK
26292,100,1091LW,1091LW,1088,GAS
26293,100,1091LW,1091LW,2120,ELK
26294,100,1091LX,1091LX,1122,GAS
26295,100,1091LX,1091LX,2009,ELK
26296,100,1091LZ,1091LZ,2146,ELK
26297,100,1091LZ,1091LZ,821,GAS
26298,100,1091MD,1091MD,785,GAS
26299,100,1091MD,1091MD,1870,ELK
26300,100,1091ME,1091ME,1007,GAS
26301,100,1091ME,1091ME,2243,ELK
26302,100,1091MG,1091MG,1950,ELK
26303,100,1091MG,1091MG,857,GAS
26304,100,1091ML,1091MH,1327,GAS
26305,100,1091ML,1091MH,4250,ELK
26306,100,1091MR,1091MR,1929,ELK
26307,100,1091MR,1091MR,861,GAS
26308,100,1091MS,1091MS,3952,ELK
26309,100,1091MS,1091MS,1049,GAS
26310,100,1091MX,1091MX,3043,ELK
26311,100,1091MX,1091MX,883,GAS
26312,100,1091MZ,1091MZ,731,GAS
26313,100,1091MZ,1091MZ,1578,ELK
26314,100,1091NA,1091NA,1422,ELK
26315,100,1091NA,1091NA,849,GAS
26316,100,1091NB,1091NB,1257,GAS
26317,100,1091NB,1091NB,2341,ELK
26318,100,1091NC,1091NC,2936,ELK
26319,100,1091NC,1091NC,911,GAS
26320,100,1091NE,1091ND,1677,ELK
26321,100,1091NE,1091ND,1062,GAS
26322,100,1091NG,1091NG,208,GAS
26323,100,1091NG,1091NG,2599,ELK
26324,100,1091NH,1091NH,1592,ELK
26325,100,1091NH,1091NH,874,GAS
26326,100,1091NJ,1091NJ,976,GAS
26327,100,1091NJ,1091NJ,2095,ELK
26328,100,1091NN,1091NK,832,GAS
26329,100,1091NN,1091NK,2303,ELK
26330,100,1091NP,1091NP,958,GAS
26331,100,1091NP,1091NP,3296,ELK
26332,100,1091NR,1091NR,1504,ELK
26333,100,1091NR,1091NR,764,GAS
26334,100,1091NS,1091NS,2049,ELK
26335,100,1091NS,1091NS,1051,GAS
26336,100,1091NT,1091NT,1708,ELK
26337,100,1091NT,1091NT,811,GAS
26338,100,1091NV,1091NV,1191,GAS
26339,100,1091NV,1091NV,2123,ELK
26340,100,1091NW,1091NW,926,GAS
26341,100,1091NW,1091NW,1320,ELK
26342,100,1091NZ,1091NX,1944,ELK
26343,100,1091NZ,1091NX,1098,GAS
26344,100,1091PA,1091PA,2179,ELK
26345,100,1091PA,1091PA,961,GAS
26346,100,1091PB,1091PB,1256,GAS
26347,100,1091PB,1091PB,1976,ELK
26348,100,1091PC,1091PC,1548,ELK
26349,100,1091PC,1091PC,1033,GAS
26350,100,1091PD,1091PD,1115,GAS
26351,100,1091PD,1091PD,1795,ELK
26352,100,1091PE,1091PE,1589,GAS
26353,100,1091PE,1091PE,2081,ELK
26354,100,1091PG,1091PG,3008,ELK
26355,100,1091PG,1091PG,1725,GAS
26356,100,1091PH,1091PH,1292,GAS
26357,"86,67",1091PH,1091PH,2288,ELK
26358,100,1091PJ,1091PJ,929,GAS
26359,100,1091PJ,1091PJ,1306,ELK
26360,100,1091PK,1091PK,1186,GAS
26361,100,1091PK,1091PK,2685,ELK
26362,100,1091PL,1091PL,1124,GAS
26363,100,1091PL,1091PL,1877,ELK
26364,100,1091PM,1091PM,3755,GAS
26365,100,1091PM,1091PM,7114,ELK
26366,100,1091PN,1091PN,951,GAS
26367,100,1091PN,1091PN,1583,ELK
26368,100,1091PP,1091PP,985,GAS
26369,100,1091PP,1091PP,1946,ELK
26370,100,1091PR,1091PR,1014,GAS
26371,100,1091PR,1091PR,2085,ELK
26372,100,1091PS,1091PS,1992,ELK
26373,100,1091PS,1091PS,1048,GAS
26374,100,1091PW,1091PT,1020,GAS
26375,100,1091PW,1091PT,2219,ELK
26376,100,1091RA,1091PX,890,GAS
26377,100,1091PX,1091PX,2310,ELK
26378,100,1091RA,1091RA,2714,ELK
26379,100,1091RB,1091RB,2220,ELK
26380,100,1091RB,1091RB,821,GAS
26381,100,1091RC,1091RC,2070,ELK
26382,100,1091RC,1091RC,888,GAS
26383,100,1091RD,1091RD,911,GAS
26384,100,1091RD,1091RD,1933,ELK
26385,100,1091RE,1091RE,909,GAS
26386,100,1091RE,1091RE,2049,ELK
26387,100,1091RG,1091RG,2096,ELK
26388,100,1091RG,1091RG,1013,GAS
26389,100,1091RH,1091RH,941,GAS
26390,100,1091RH,1091RH,2341,ELK
26391,100,1091RJ,1091RJ,887,GAS
26392,100,1091RJ,1091RJ,1232,ELK
26393,100,1091RP,1091RP,2075,ELK
26394,100,1091RP,1091RP,727,GAS
26395,100,1091RR,1091RR,1080,GAS
26396,"85,29",1091RR,1091RR,2263,ELK
26397,100,1091RS,1091RS,1833,ELK
26398,100,1091RS,1091RS,972,GAS
26399,100,1091RT,1091RT,1329,GAS
26400,100,1091RT,1091RT,2885,ELK
26401,100,1091RV,1091RV,1335,GAS
26402,100,1091RV,1091RV,2633,ELK
26403,100,1091RW,1091RW,1933,ELK
26404,100,1091RW,1091RW,879,GAS
26405,100,1091RX,1091RX,2132,ELK
26406,100,1091RX,1091RX,890,GAS
26407,100,1091RZ,1091RZ,1986,ELK
26408,100,1091RZ,1091RZ,974,GAS
26409,100,1091SB,1091SB,899,GAS
26410,100,1091SB,1091SB,1795,ELK
26411,100,1091SE,1091SC,842,GAS
26412,100,1091SC,1091SC,2314,ELK
26413,100,1091SE,1091SE,1988,ELK
26414,100,1091SG,1091SG,1200,GAS
26415,"87,1",1091SG,1091SG,2240,ELK
26416,100,1091SH,1091SH,1575,ELK
26417,100,1091SH,1091SH,993,GAS
26418,100,1091SJ,1091SJ,1086,GAS
26419,100,1091SJ,1091SJ,2181,ELK
26420,"95,35",1091SK,1091SK,1488,ELK
26421,100,1091SK,1091SK,968,GAS
26422,100,1091SL,1091SL,903,GAS
26423,100,1091SL,1091SL,2308,ELK
26424,100,1091ST,1091SM,874,GAS
26425,100,1091ST,1091SM,2868,ELK
26426,100,1091SV,1091SV,1109,GAS
26427,100,1091SV,1091SV,3124,ELK
26428,100,1091SW,1091SW,1650,GAS
26429,100,1091SW,1091SW,2644,ELK
26430,"95,24",1091SX,1091SX,2319,ELK
26431,100,1091SX,1091SX,1403,GAS
26432,100,1091SZ,1091SZ,1244,GAS
26433,100,1091SZ,1091SZ,2343,ELK
26434,100,1091TA,1091TA,1386,GAS
26435,"93,33",1091TA,1091TA,2097,ELK
26436,92,1091TB,1091TB,1917,ELK
26437,100,1091TB,1091TB,1383,GAS
26438,100,1091TC,1091TC,2681,ELK
26439,100,1091TC,1091TC,1682,GAS
26440,100,1091TD,1091TD,3964,ELK
26441,100,1091TD,1091TD,1243,GAS
26442,100,1091TE,1091TE,889,GAS
26443,100,1091TE,1091TE,1530,ELK
26444,100,1091TG,1091TG,893,GAS
26445,100,1091TG,1091TG,1518,ELK
26446,100,1091TH,1091TH,993,GAS
26447,"97,06",1091TH,1091TH,1742,ELK
26448,100,1091TJ,1091TJ,997,GAS
26449,100,1091TJ,1091TJ,3344,ELK
26450,100,1091TK,1091TK,5146,ELK
26451,100,1091TK,1091TK,1020,GAS
26452,100,1091TM,1091TL,1034,GAS
26453,"94,29",1091TM,1091TL,2527,ELK
26454,100,1091TN,1091TN,720,GAS
26455,100,1091TN,1091TN,1553,ELK
26456,100,1091TP,1091TP,729,GAS
26457,100,1091TP,1091TP,2046,ELK
26458,100,1091TR,1091TR,643,GAS
26459,100,1091TR,1091TR,2128,ELK
26460,100,1091TS,1091TS,606,GAS
26461,100,1091TS,1091TS,2010,ELK
26462,100,1091TT,1091TT,1460,ELK
26463,100,1091TT,1091TT,587,GAS
26464,100,1091TV,1091TV,678,GAS
26465,100,1091TV,1091TV,1867,ELK
26466,100,1091TW,1091TW,2691,ELK
26467,100,1091TW,1091TW,726,GAS
26468,100,1091TX,1091TX,2209,ELK
26469,100,1091TX,1091TX,860,GAS
26470,100,1091VA,1091TZ,725,GAS
26471,100,1091VA,1091TZ,1937,ELK
26472,100,1091VB,1091VB,1672,ELK
26473,100,1091VB,1091VB,854,GAS
26474,100,1091VC,1091VC,724,GAS
26475,100,1091VC,1091VC,2246,ELK
26476,100,1091VD,1091VD,1719,ELK
26477,100,1091VD,1091VD,773,GAS
26478,100,1091VE,1091VE,1854,ELK
26479,100,1091VE,1091VE,734,GAS
26480,100,1091VG,1091VG,3505,ELK
26481,100,1091VG,1091VG,973,GAS
26482,100,1091VH,1091VH,1775,ELK
26483,100,1091VH,1091VH,912,GAS
26484,100,1091VJ,1091VJ,1737,ELK
26485,100,1091VJ,1091VJ,1022,GAS
26486,100,1091VK,1091VK,998,GAS
26487,100,1091VK,1091VK,2149,ELK
26488,100,1091VL,1091VL,1007,GAS
26489,100,1091VL,1091VL,2197,ELK
26490,100,1091VM,1091VM,1390,ELK
26491,100,1091VM,1091VM,19,GAS
26492,100,1091VN,1091VN,1120,GAS
26493,100,1091VN,1091VN,2288,ELK
26494,100,1091VP,1091VP,1990,ELK
26495,100,1091VP,1091VP,1061,GAS
26496,100,1091VR,1091VR,1711,ELK
26497,100,1091VR,1091VR,1012,GAS
26498,100,1091VS,1091VS,2010,ELK
26499,100,1091VS,1091VS,1091,GAS
26500,100,1091VT,1091VT,1838,ELK
26501,100,1091VT,1091VT,1035,GAS
26502,100,1091VV,1091VV,1000,GAS
26503,100,1091VV,1091VV,3517,ELK
26504,100,1091VW,1091VW,2159,ELK
26505,100,1091VW,1091VW,814,GAS
26506,100,1091VX,1091VX,2293,ELK
26507,100,1091VX,1091VX,914,GAS
26508,100,1091VZ,1091VZ,883,GAS
26509,100,1091VZ,1091VZ,2179,ELK
26510,100,1091WS,1091WS,2157,ELK
26511,100,1091WS,1091WS,947,GAS
26512,100,1091WT,1091WT,2306,ELK
26513,100,1091WT,1091WT,1039,GAS
26514,100,1091WV,1091WV,872,GAS
26515,100,1091WV,1091WV,2173,ELK
26516,100,1091WX,1091WX,692,GAS
26517,100,1091WX,1091WX,1478,ELK
26518,100,1091WZ,1091WZ,2502,ELK
26519,100,1091WZ,1091WZ,1158,GAS
26520,100,1091XB,1091XB,1602,GAS
26521,100,1091XB,1091XB,2103,ELK
26522,100,1091XC,1091XC,1913,ELK
26523,100,1091XC,1091XC,938,GAS
26524,100,1091XD,1091XD,3907,ELK
26525,100,1091XD,1091XD,1167,GAS
26526,100,1091XM,1091XE,2071,ELK
26527,100,1091XM,1091XE,1062,GAS
26528,100,1091XN,1091XN,1693,GAS
26529,100,1091XN,1091XN,4940,ELK
26530,100,1091XP,1091XP,2166,ELK
26531,100,1091XP,1091XP,1266,GAS
26532,100,1091XS,1091XR,1672,ELK
26533,100,1091XS,1091XR,1032,GAS
26534,100,1091XT,1091XT,985,GAS
26535,100,1091XT,1091XT,1622,ELK
26536,100,1091XV,1091XV,6947,ELK
26537,100,1091XV,1091XV,1062,GAS
26538,100,1091XW,1091XW,1511,GAS
26539,100,1091XW,1091XW,1790,ELK
26540,100,1091XX,1091XX,1200,GAS
26541,100,1091XX,1091XX,2056,ELK
26542,100,1091XZ,1091XZ,1781,ELK
26543,100,1091XZ,1091XZ,1517,GAS
26544,100,1091ZB,1091ZA,2045,ELK
26545,100,1091ZB,1091ZA,871,GAS
26546,100,1091ZC,1091ZC,732,GAS
26547,100,1091ZC,1091ZC,1697,ELK
26548,100,1091ZE,1091ZE,975,GAS
26549,100,1091ZE,1091ZE,2398,ELK
26550,100,1092AA,1092AA,2131,ELK
26551,100,1092AA,1092AA,844,GAS
26552,100,1092AB,1092AB,1463,ELK
26553,100,1092AB,1092AB,835,GAS
26554,100,1092AC,1092AC,1138,ELK
26555,100,1092AC,1092AC,593,GAS
26556,100,1092AD,1092AD,4565,ELK
26557,100,1092AD,1092AD,4560,GAS
26558,100,1092AE,1092AE,1112,GAS
26559,"90,91",1092AE,1092AE,2169,ELK
26560,100,1092AH,1092AG,1844,GAS
26561,"81,82",1092AG,1092AG,2431,ELK
26562,100,1092AH,1092AH,2503,ELK
26563,"78,57",1092AJ,1092AJ,2367,ELK
26564,100,1092AJ,1092AJ,1450,GAS
26565,100,1092AK,1092AK,1573,GAS
26566,100,1092AK,1092AK,1656,ELK
26567,100,1092AL,1092AL,1953,GAS
26568,100,1092AL,1092AL,2895,ELK
26569,100,1092AM,1092AM,1346,GAS
26570,100,1092AM,1092AM,2868,ELK
26571,100,1092AN,1092AN,2253,ELK
26572,100,1092AN,1092AN,1589,GAS
26573,100,1092AP,1092AP,2039,GAS
26574,"95,24",1092AP,1092AP,5773,ELK
26575,"93,33",1092AR,1092AR,5176,ELK
26576,100,1092AR,1092AR,2029,GAS
26577,100,1092AS,1092AS,2382,GAS
26578,100,1092AS,1092AS,2797,ELK
26579,"90,91",1092AT,1092AT,4241,ELK
26580,100,1092AV,1092AT,2400,GAS
26581,100,1092AV,1092AV,3054,ELK
26582,100,1092AW,1092AW,3854,ELK
26583,100,1092AW,1092AW,1703,GAS
26584,100,1092AX,1092AX,874,GAS
26585,100,1092AX,1092AX,3382,ELK
26586,100,1092BA,1092AZ,1298,GAS
26587,100,1092BA,1092AZ,4624,ELK
26588,100,1092BB,1092BB,6293,ELK
26589,100,1092BB,1092BB,1479,GAS
26590,100,1092BC,1092BC,1919,ELK
26591,100,1092BC,1092BC,1261,GAS
26592,100,1092BD,1092BD,3174,ELK
26593,100,1092BD,1092BD,1120,GAS
26594,100,1092BE,1092BE,1176,GAS
26595,100,1092BE,1092BE,2218,ELK
26596,100,1092BG,1092BG,2873,ELK
26597,100,1092BG,1092BG,1002,GAS
26598,100,1092BH,1092BH,1247,GAS
26599,100,1092BH,1092BH,2250,ELK
26600,100,1092BJ,1092BJ,1391,GAS
26601,100,1092BJ,1092BJ,2914,ELK
26602,100,1092BK,1092BK,2822,GAS
26603,100,1092BK,1092BK,4727,ELK
26604,100,1092BL,1092BL,5976,ELK
26605,100,1092BM,1092BL,3048,GAS
26606,"92,86",1092BM,1092BM,2511,ELK
26607,100,1092BN,1092BN,3058,GAS
26608,100,1092BN,1092BN,3722,ELK
26609,100,1092BP,1092BP,506,GAS
26610,100,1092BP,1092BP,1691,ELK
26611,"96,97",1092BR,1092BR,2920,ELK
26612,100,1092BR,1092BR,967,GAS
26613,100,1092BS,1092BS,2225,ELK
26614,100,1092BS,1092BS,870,GAS
26615,100,1092BT,1092BT,933,GAS
26616,100,1092BT,1092BT,2009,ELK
26617,100,1092BV,1092BV,1838,GAS
26618,"94,67",1092BV,1092BV,2491,ELK
26619,100,1092BW,1092BW,2424,GAS
26620,100,1092BW,1092BW,4435,ELK
26621,100,1092BX,1092BX,1404,ELK
26622,100,1092BX,1092BX,747,GAS
26623,100,1092BZ,1092BZ,2347,ELK
26624,100,1092CA,1092BZ,1223,GAS
26625,100,1092CA,1092CA,4199,ELK
26626,"86,49",1092CB,1092CB,1938,ELK
26627,100,1092CB,1092CB,915,GAS
26628,100,1092CE,1092CC,1604,GAS
26629,96,1092CE,1092CC,4138,ELK
26630,100,1092CG,1092CG,1894,ELK
26631,100,1092CG,1092CG,792,GAS
26632,100,1092CH,1092CH,1357,GAS
26633,100,1092CH,1092CH,2536,ELK
26634,100,1092CK,1092CJ,9933,ELK
26635,100,1092CK,1092CJ,2254,GAS
26636,100,1092CL,1092CL,2761,GAS
26637,100,1092CL,1092CL,4962,ELK
26638,100,1092CM,1092CM,3304,ELK
26639,100,1092CM,1092CM,1064,GAS
26640,100,1092CN,1092CN,6495,ELK
26641,100,1092CN,1092CN,1657,GAS
26642,100,1092CP,1092CP,6633,ELK
26643,100,1092CP,1092CP,1454,GAS
26644,100,1092CR,1092CR,6452,ELK
26645,100,1092CR,1092CR,1368,GAS
26646,100,1092CS,1092CS,804,GAS
26647,100,1092CS,1092CS,1726,ELK
26648,100,1092CT,1092CT,1124,ELK
26649,100,1092CV,1092CV,1763,ELK
26650,"96,55",1092CW,1092CW,4045,ELK
26651,100,1092CW,1092CW,2035,GAS
26652,100,1092CX,1092CX,1284,GAS
26653,100,1092CX,1092CX,2014,ELK
26654,100,1092EA,1092CZ,3132,ELK
26655,100,1092EA,1092CZ,1657,GAS
26656,100,1092EB,1092EB,739,GAS
26657,100,1092EB,1092EB,2750,ELK
26658,100,1092EC,1092EC,2405,ELK
26659,100,1092EC,1092EC,875,GAS
26660,100,1092ED,1092ED,1642,GAS
26661,100,1092ED,1092ED,2231,ELK
26662,100,1092EE,1092EE,872,GAS
26663,100,1092EE,1092EE,1968,ELK
26664,100,1092EG,1092EG,1542,ELK
26665,100,1092EG,1092EG,817,GAS
26666,100,1092EH,1092EH,2062,ELK
26667,100,1092EH,1092EH,1187,GAS
26668,100,1092EJ,1092EJ,1603,ELK
26669,100,1092EJ,1092EJ,959,GAS
26670,"92,59",1092EK,1092EK,1182,ELK
26671,100,1092EK,1092EK,1102,GAS
26672,100,1092EL,1092EL,1228,ELK
26673,100,1092EL,1092EL,793,GAS
26674,100,1092EM,1092EM,1676,ELK
26675,100,1092EM,1092EM,949,GAS
26676,100,1092EN,1092EN,1660,ELK
26677,100,1092EN,1092EN,928,GAS
26678,100,1092EP,1092EP,1259,ELK
26679,100,1092EP,1092EP,892,GAS
26680,100,1092ER,1092ER,857,GAS
26681,100,1092ER,1092ER,1564,ELK
26682,100,1092ES,1092ES,1603,ELK
26683,100,1092ES,1092ES,942,GAS
26684,100,1092ET,1092ET,850,GAS
26685,100,1092ET,1092ET,1199,ELK
26686,100,1092EV,1092EV,980,GAS
26687,100,1092EV,1092EV,2184,ELK
26688,100,1092EW,1092EW,2089,ELK
26689,100,1092EW,1092EW,1168,GAS
26690,100,1092EX,1092EX,2147,ELK
26691,100,1092EX,1092EX,914,GAS
26692,100,1092EZ,1092EZ,1403,GAS
26693,100,1092EZ,1092EZ,3179,ELK
26694,100,1092GA,1092GA,4365,ELK
26695,100,1092GA,1092GA,1172,GAS
26696,100,1092GB,1092GB,3562,ELK
26697,100,1092GB,1092GB,1271,GAS
26698,100,1092GC,1092GC,1223,GAS
26699,100,1092GC,1092GC,1968,ELK
26700,100,1092GD,1092GD,3395,ELK
26701,100,1092GD,1092GD,1053,GAS
26702,100,1092GE,1092GE,1143,GAS
26703,100,1092GE,1092GE,3220,ELK
26704,100,1092GG,1092GG,1447,GAS
26705,100,1092GG,1092GG,4216,ELK
26706,100,1092GH,1092GH,4345,ELK
26707,100,1092GH,1092GH,1541,GAS
26708,100,1092GJ,1092GJ,2208,ELK
26709,100,1092GJ,1092GJ,1418,GAS
26710,100,1092GK,1092GK,3625,ELK
26711,100,1092GK,1092GK,1389,GAS
26712,100,1092GL,1092GL,1328,GAS
26713,100,1092GL,1092GL,3625,ELK
26714,"98,18",1092GM,1092GM,2154,ELK
26715,100,1092GM,1092GM,1228,GAS
26716,100,1092GN,1092GN,1104,GAS
26717,100,1092GN,1092GN,1811,ELK
26718,100,1092GP,1092GP,1811,ELK
26719,100,1092GP,1092GP,1414,GAS
26720,"97,78",1092GR,1092GR,4751,ELK
26721,100,1092GR,1092GR,1122,GAS
26722,100,1092GS,1092GS,2183,ELK
26723,100,1092GS,1092GS,424,GAS
26724,100,1092GT,1092GT,2049,ELK
26725,100,1092GT,1092GT,1199,GAS
26726,"96,77",1092GW,1092GV,4483,ELK
26727,100,1092GW,1092GV,1402,GAS
26728,100,1092GX,1092GX,1848,GAS
26729,100,1092GX,1092GX,2702,ELK
26730,100,1092GZ,1092GZ,1700,ELK
26731,100,1092GZ,1092GZ,1630,GAS
26732,100,1092HA,1092HA,736,GAS
26733,100,1092HA,1092HA,1348,ELK
26734,100,1092HB,1092HB,1267,ELK
26735,100,1092HB,1092HB,709,GAS
26736,100,1092HC,1092HC,885,GAS
26737,100,1092HC,1092HC,1629,ELK
26738,100,1092HD,1092HD,1555,ELK
26739,100,1092HD,1092HD,878,GAS
26740,100,1092HE,1092HE,961,GAS
26741,100,1092HE,1092HE,2286,ELK
26742,100,1092HG,1092HG,1053,GAS
26743,100,1092HG,1092HG,1913,ELK
26744,100,1092HJ,1092HH,1320,GAS
26745,100,1092HJ,1092HH,1690,ELK
26746,100,1092HK,1092HK,944,GAS
26747,100,1092HK,1092HK,2289,ELK
26748,100,1092HL,1092HL,801,GAS
26749,"93,55",1092HL,1092HL,2307,ELK
26750,100,1092HM,1092HM,2195,ELK
26751,100,1092HM,1092HM,1064,GAS
26752,100,1092HN,1092HN,1146,GAS
26753,100,1092HN,1092HN,1931,ELK
26754,100,1092HP,1092HP,1048,GAS
26755,100,1092HP,1092HP,2117,ELK
26756,100,1092HR,1092HR,1506,ELK
26757,100,1092HR,1092HR,974,GAS
26758,100,1092HS,1092HS,1788,ELK
26759,100,1092HS,1092HS,810,GAS
26760,100,1092HT,1092HT,898,GAS
26761,100,1092HT,1092HT,1526,ELK
26762,100,1092HV,1092HV,2366,ELK
26763,100,1092HV,1092HV,1468,GAS
26764,100,1092HW,1092HW,1274,GAS
26765,100,1092HW,1092HW,1837,ELK
26766,100,1092HX,1092HX,1136,GAS
26767,100,1092HX,1092HX,1792,ELK
26768,100,1092HZ,1092HZ,2382,ELK
26769,100,1092HZ,1092HZ,1063,GAS
26770,"96,67",1092JA,1092JA,1821,ELK
26771,100,1092JA,1092JA,1603,GAS
26772,100,1092JB,1092JB,1857,ELK
26773,100,1092JB,1092JB,862,GAS
26774,100,1092JC,1092JC,1678,ELK
26775,100,1092JC,1092JC,1114,GAS
26776,100,1092JD,1092JD,2483,ELK
26777,100,1092JD,1092JD,1311,GAS
26778,100,1092JE,1092JE,1152,GAS
26779,100,1092JE,1092JE,1611,ELK
26780,100,1092JG,1092JG,888,GAS
26781,100,1092JG,1092JG,1171,ELK
26782,100,1092JH,1092JH,948,GAS
26783,100,1092JH,1092JH,1836,ELK
26784,100,1092JJ,1092JJ,1265,GAS
26785,"88,89",1092JJ,1092JJ,2934,ELK
26786,"88,24",1092JK,1092JK,5835,ELK
26787,100,1092JK,1092JK,1785,GAS
26788,"84,62",1092JL,1092JL,3612,ELK
26789,100,1092JL,1092JL,1277,GAS
26790,100,1092JM,1092JM,907,GAS
26791,100,1092JM,1092JM,2472,ELK
26792,100,1092JP,1092JN,1340,GAS
26793,100,1092JN,1092JN,4093,ELK
26794,100,1092JP,1092JP,2028,ELK
26795,100,1092JR,1092JR,1176,GAS
